Year,Month,Region,Org Code,Org Name,A0,A1,A2,A3,A4,A114,A5,A6,A111,A112,A113,A7,A8,A9,A10,A11,A12,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A126,A127,A128,A129,A130,A131,A17,A18,A19,A20,A21,A22,A23,A132,A133,A134,A135,A136,A137,A138,A139,A53,A54,A55,A56,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A74,A82,A83,A84,A78,A94,A95,A96,A115,A116,A117,A118,A75,A85,A86,A87,A79,A97,A98,A99,A119,A120,A121,A122,A76,A88,A89,A90,A80,A100,A101,A102,A77,A91,A92,A93,A81,A103,A104,A105,A49,A50,A51,A52,A13,A14,A15,A16,A106,A107,A108,A109,A110,A140,A141,A142,A143,A144,A145,A146,A147,A148,A124,A125,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73
2025,3,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST,128352,91892,10605,0,0,0,0,1,451,0,15,89726,9531,6088,44058,15635,322,4541999,477,836,3003782,493,878,61199882,1389,2847,91225744,5835,13771,2373799,7372,17192,0,4803,3100,5522203,1781,3867,16648,2242,9815,10814,508,4083,1178,19607,42310229,2158,6862,2180,6554,7772,3101,43306,5635,24137,73078,17368,12482,11022,7900,58571,45620,31051,16176,747,314,180,111040,617,1121,125,55227,442,906,9226,4375732,474,831,5384,7393448,1373,2792,1204,1477830,1227,2679,37470,52328604,1397,2859,1250,8744753,6996,16401,277,1524757,5505,13946,1305,12673016,9711,24746,226,2095791,9273,26986,407,126119,310,562,6040,136495,23,37,152,166894,1098,2336,139,48237,147830306,3065,8277,35906,18638,10189,84273122,772,96,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,3,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,121296,88374,110534,1,0,0,0,46,486,2,3465,81371,8299,5184,42744,17532,526,4137611,499,918,3317898,640,1183,83138096,1945,4120,102807287,5864,13447,4622356,8788,22594,246,3431,3013,13365918,4436,9734,10853,447,7804,11484,208,2394,979,18596,64441842,3465,7252,394,6880,6749,4573,39997,2374,28147,70518,18789,13317,11520,8313,67351,47662,33728,19502,956,588,16,6224,389,690,9,1703,189,369,8274,4129684,499,918,2986,6355051,2128,4388,838,1385288,1653,3640,38920,75397757,1937,4107,330,2248802,6815,17410,154,748015,4857,13429,840,10813361,12873,34973,90,830341,9226,28682,614,208693,340,599,5700,240329,42,78,131,194124,1482,3497,122,39436,78183913,1983,3980,28239,11750,4528,28556216,3251,95,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,3,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,98675,77417,349928,5,1,2,25,88,248,11,29,66292,5271,3283,32827,14604,699,2606209,494,915,1885681,574,1059,54736585,1667,3318,104595974,7162,16128,5189687,7424,14251,0,3633,5249,34015836,6480,14085,10197,474,3472,6532,606,5645,1870,15415,48691177,3159,7698,537,4454,8452,1972,34653,1343,20099,56095,12376,8008,7578,4972,45570,34451,27170,15308,1215,724,103,63193,614,1071,107,61764,577,1262,5061,2481252,490,907,2491,3644500,1463,2883,1359,2093613,1541,3208,28977,48998472,1691,3354,1096,7848246,7161,16270,629,4483272,7128,15612,897,8298873,9252,21710,124,1271591,10255,22600,5,1382,276,486,3334,178061,53,66,57,69832,1225,2483,53,34491,39989810,1159,2052,19425,4709,437,3758041,2295,90,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,3,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,81986,49829,386227,8,1,7,58,132,222,18,15,54135,3713,2304,25851,13511,893,1799198,485,891,1275180,553,1014,33666532,1302,2502,76372627,5653,11599,7088958,7938,15779,99,2485,457,1004952,2199,4437,7702,175,1378,808,576,5573,1069,1247,2852909,2288,4859,62,620,468,97,27081,2098,17254,46433,7239,5380,4401,3271,32605,26963,20656,14369,1374,955,204,125386,615,1077,82,35375,431,1117,3427,1638437,478,867,2408,3140750,1304,2414,490,523896,1069,2206,22953,30001886,1307,2522,2117,10304426,4867,9458,760,3050356,4014,8159,199,2319225,11654,19909,73,554092,7590,18914,233,77368,332,556,2423,94976,39,84,62,192482,3105,5614,59,29957,36343092,1213,2051,16658,4083,748,4877647,494,72,356,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,3,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,111235,84825,57413,1,0,1,1,12,422,0,102,77139,8590,5155,41798,14948,279,4637569,540,1011,3182353,617,1163,92873863,2222,4559,105112018,7032,16810,2428738,8705,21905,248,2380,3106,13102391,4218,9579,9598,657,5750,5333,362,2829,0,11856,40131777,3385,7534,585,3762,6500,1009,35329,3543,28669,67541,18331,12502,11139,7602,57448,44611,27450,16032,512,302,12,8511,709,1293,2,1378,689,816,8576,4627680,540,1011,2471,5516808,2233,4564,935,1778739,1902,4098,38392,85578316,2229,4567,846,5724363,6766,16814,196,1168582,5962,16344,847,8218936,9704,26249,38,190998,5026,20463,609,259958,427,744,4788,185706,39,66,77,147980,1922,3659,63,38954,122210536,3137,6842,30449,18007,9687,68056660,183,96,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,3,London,Y56,London,172157,125034,152869,1,0,1,1,31,689,0,2169,119056,13684,9774,58327,16007,1101,5722283,418,719,5556512,568,964,101440640,1739,3628,65801551,4111,9624,7445249,6762,13175,1456,2619,2624,4958868,1890,3831,24711,916,9857,.,197,13741,.,17323,23412644,1352,2725,749,3311,9914,3349,60440,3317,30588,94345,31243,25161,21637,17920,89898,65774,29831,18284,1702,1216,79,49510,627,1155,24,13690,570,1093,13581,5659083,417,715,4108,7100088,1728,3577,1324,2035773,1538,3384,52895,92304779,1745,3637,1119,6413683,5732,12720,517,1766041,3416,8098,1321,9318770,7054,15454,108,657482,6088,13860,1084,356537,329,576,8187,404207,49,87,141,469832,3332,6880,119,60764,86170314,1418,2565,42452,16642,894,11815769,1308,95,42,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,3,South West,Y58,South West,111235,84825,57413,1,0,1,1,12,422,0,102,77139,8590,5155,41798,14948,279,4637569,540,1011,3182353,617,1163,92873863,2222,4559,105112018,7032,16810,2428738,8705,21905,248,2380,3106,13102391,4218,9579,9598,657,5750,5333,362,2829,0,11856,40131777,3385,7534,585,3762,6500,1009,35329,3543,28669,67541,18331,12502,11139,7602,57448,44611,27450,16032,512,302,12,8511,709,1293,2,1378,689,816,8576,4627680,540,1011,2471,5516808,2233,4564,935,1778739,1902,4098,38392,85578316,2229,4567,846,5724363,6766,16814,196,1168582,5962,16344,847,8218936,9704,26249,38,190998,5026,20463,609,259958,427,744,4788,185706,39,66,77,147980,1922,3659,63,38954,122210536,3137,6842,30449,18007,9687,68056660,183,96,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,3,South East,Y59,South East,184179,129073,747039,6,1,4,38,105,482,29,44,123137,9128,5678,59993,28868,1626,4473132,490,905,3211955,566,1041,90256043,1504,2956,183759666,6366,13813,12436217,7648,15016,112,6245,5712,35028168,6132,13300,18172,654,4887,7387,1198,11433,3003,16662,51544086,3094,7486,599,5074,8920,2069,63265,3479,38221,104965,19873,13612,12147,8392,79729,62854,48704,30481,2628,1714,310,189397,611,1070,189,97139,514,1199,8629,4186596,485,892,4995,6919339,1385,2658,1873,2732955,1459,3020,53125,80603749,1517,2979,3364,18840824,5601,11659,1416,7762748,5482,11571,1119,10992244,9823,21727,209,1947094,9316,20844,246,80419,327,546,5848,276698,47,74,122,280050,2295,4327,114,65994,77988633,1182,2045,36634,8942,1237,8920061,2825,162,463,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,3,Midlands,Y60,Midlands,228092,169449,401283,2,1,1,9,36,881,2202,548,160776,16067,10301,81944,25922,829,7922963,493,861,6381552,620,1195,139573167,1703,3457,171522362,6617,15520,6494285,7834,18178,709,12072,5645,9455142,1675,4149,30079,4202,15190,12729,3162,7525,3593,34780,63758884,1833,5111,4412,13917,10293,6158,76201,10435,44061,130697,30372,22334,19313,14348,107174,86233,48110,27276,1475,837,180,111040,617,1121,134,59918,447,917,15753,7752005,492,858,6979,10626839,1523,3088,2116,3048891,1441,3209,72849,125897437,1728,3500,1259,8856310,7034,16488,539,3594494,6669,17021,2825,23375123,8274,19389,287,2793276,9733,27188,585,177966,304,528,9688,205805,21,34,221,327300,1481,3029,197,86973,227099618,2611,6306,64277,31719,14481,113646254,773,185,38,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,3,East of England,Y61,East of England,121296,88374,110534,1,0,0,0,46,486,2,3465,81371,8299,5184,42744,17532,526,4137611,499,918,3317898,640,1183,83138096,1945,4120,102807287,5864,13447,4622356,8788,22594,246,3431,3013,13365918,4436,9734,10853,447,7804,11484,208,2394,979,18596,64441842,3465,7252,394,6880,6749,4573,39997,2374,28147,70518,18789,13317,11520,8313,67351,47662,33728,19502,956,588,16,6224,389,690,9,1703,189,369,8274,4129684,499,918,2986,6355051,2128,4388,838,1385288,1653,3640,38920,75397757,1937,4107,330,2248802,6815,17410,154,748015,4857,13429,840,10813361,12873,34973,90,830341,9226,28682,614,208693,340,599,5700,240329,42,78,131,194124,1482,3497,122,39436,78183913,1983,3980,28239,11750,4528,28556216,3251,95,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,3,North West,Y62,North West,124301,96717,77214,1,0,0,0,29,458,187,1343,94138,10011,6437,47798,15853,1148,4360294,436,739,3596963,559,966,73184202,1531,2986,93331459,5887,12623,7357945,6409,14996,1893,5209,3177,8471479,2667,5374,14183,976,7499,73,523,5185,0,11385,26402293,2319,5883,640,4282,5224,1239,48720,5614,25621,79955,20177,16622,12991,10840,60492,50150,21009,13902,1538,1005,166,76965,464,845,98,47251,482,836,9747,4236078,435,737,5784,8690060,1502,2930,2593,3560316,1373,2888,39421,60933826,1546,2993,2096,11641765,5554,11888,1300,7463646,5741,13126,1328,12217636,9200,19654,421,4898226,11635,27199,350,99223,283,485,5813,195953,34,59,84,123471,1470,3482,70,51514,92586523,1797,3245,36838,15326,4205,27621706,3508,97,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,3,North East and Yorkshire,Y63,North East and Yorkshire,154703,101806,298321,3,0,1,19,68,775,2678,690,116806,13402,9434,59015,20926,656,6093667,455,785,4821956,511,898,90412129,1532,3250,85918325,4106,9457,2388100,3640,8017,831,4066,2428,5954076,2452,5371,15817,1472,1923,9167,1472,10950,928,14572,27912146,1915,3866,1375,3383,6704,3110,61855,7978,31156,100989,24602,18314,17043,12745,78015,62271,33951,22303,1171,714,370,190237,514,888,169,64103,379,729,12863,5839327,454,783,6812,10937434,1606,3422,1901,2358288,1241,2937,50302,77116407,1533,3240,2652,13897544,5240,12036,1092,6895148,6314,15703,3418,29789122,8715,20689,968,8630931,8916,22180,284,118188,416,647,8195,321173,39,67,73,113697,1557,2872,62,64817,83166158,1283,2375,35111,11481,2300,14293409,5272,175,152,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,4,Eng,Eng,England,1068455,761607,1753786,2,0,2,10,48,4268,4746,7704,748774,75553,49404,376682,138080,6022,34954824,463,824,28002592,567,1025,622220631,1652,3382,766910607,5554,12626,43167177,7168,15840,5588,28505,25684,81011049,3154,7024,121763,9764,53915,52518,7031,51053,9112,126167,270162008,2141,5363,8676,40538,56002,20951,374352,35138,217521,627011,155996,117139,100547,76905,517787,403718,237475,145823,9967,6234,978,522386,534,928,590,259433,440,788,73985,34173005,462,823,32763,51689081,1578,3202,11423,15657490,1371,2978,332496,554874060,1669,3410,11479,65363077,5694,13485,5179,27719908,5352,12647,10820,95743855,8849,22053,2075,18561876,8945,23629,3619,1286125,355,626,44424,1777588,40,65,799,1374460,1720,3639,713,396111,769437994,1942,4089,265583,111100,37899,289644488,16337,806,784,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,4,Y59,R1F,ISLE OF WIGHT NHS TRUST,3491,1828,10992,6,0,5,42,139,5,0,1,2675,125,80,1290,808,41,61246,490,809,43072,538,945,1878631,1456,3048,2660128,3292,7574,253747,6189,12573,12,112,5,19881,3976,7604,231,0,31,46,18,182,52,.,.,.,.,.,.,.,.,1515,32,897,2444,240,190,143,118,1507,1413,968,879,54,42,1,645,645,645,1,5051,5051,5051,123,55550,452,725,103,167511,1626,3691,21,66474,3165,6095,1166,1644646,1411,2931,149,550695,3696,7486,41,361028,8806,16612,21,162048,7717,20826,6,70862,11810,20837,6,1212,202,253,88,3721,42,77,1,4702,4702,4702,1,1526,1529118,1002,1553,529,117,43,192236,36,0,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,4,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,170975,125136,175845,1,0,1,2,35,701,0,2089,115627,13274,9368,56776,15754,977,5330862,402,692,5100610,544,931,94683350,1668,3489,61523912,3905,8689,6630708,6787,13624,1383,2405,2521,4804173,1906,3890,23695,869,9659,.,217,12950,.,16442,21682310,1319,2607,700,2789,9623,3330,58698,3189,30045,91932,30560,24729,20851,17469,86685,63870,29611,18008,1512,1072,73,37490,514,762,27,15749,583,956,13174,5277623,401,690,3907,6278000,1607,3389,1424,1929724,1355,3066,51445,86475626,1681,3506,1132,5541224,4895,11403,499,1976703,3961,9435,1269,8311651,6550,14131,130,789562,6074,17649,986,336595,341,577,7835,388986,50,88,103,262354,2547,5773,91,59097,84976511,1438,2598,41503,16619,1007,12200420,1191,87,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,4,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,48648,32448,15978,0,0,0,1,12,260,2202,7,39689,3170,2119,21019,9956,579,1200029,379,656,917619,433,743,25682271,1222,2486,32888470,3303,7696,2582375,4460,10535,.,1709,856,2216936,2590,5654,3292,6,83,495,165,3038,0,4641,9732999,2097,3615,76,1012,2160,1393,21850,2886,11661,36397,6311,4686,4231,3141,27049,22636,16430,10615,1088,618,42,19607,467,719,48,14965,312,481,3080,1165457,378,654,2558,2944677,1151,2187,700,656218,937,1804,17761,22081376,1243,2551,1128,4100493,3635,8375,91,535786,5888,14039,1142,9227845,8080,17821,433,3430795,7923,20525,49,22268,454,771,1830,55074,30,54,2,3695,1848,2685,2,19795,24704369,1248,2256,10924,3044,637,3743749,4953,88,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,4,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,136515,97220,80727,1,0,0,0,31,475,225,1292,91565,9492,6111,46032,15527,1246,4049627,427,721,3293215,539,915,65932631,1432,2752,80452664,5181,10968,7395526,5935,13309,2141,5376,3261,7143955,2191,4573,14258,965,7618,51,553,5122,0,11656,22067637,1893,4357,646,4490,5221,1299,47174,5395,24738,77307,19107,15953,12263,10390,57626,48297,20163,13803,1629,1090,135,63084,467,877,100,45390,454,720,9257,3941153,426,719,5575,7934968,1423,2751,2540,3241544,1276,2643,37917,54756119,1444,2756,2084,10043809,4819,10634,1263,6239735,4940,10911,1282,10910749,8511,18050,380,3457313,9098,23923,391,120728,309,545,5311,254857,48,59,73,112170,1537,2523,59,49867,91555723,1836,3291,35862,14827,4222,28477033,3367,85,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,4,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,90506,53705,326475,6,0,14,46,116,494,97,737,73625,9360,6678,36388,12014,44,4212394,450,787,3402773,510,912,54440263,1496,3199,50585712,4211,9965,215757,4904,11785,710,1990,1747,4200766,2405,5130,10850,1849,3298,11755,902,4801,1472,9945,16213097,1630,3337,1164,2014,4875,1892,38833,4718,19224,62775,16511,12527,11470,8801,48203,37906,19092,12801,82,65,252,124979,496,881,106,37622,355,713,9002,4049793,450,784,4034,6630708,1644,3542,1203,1481267,1231,2973,31151,46328288,1487,3157,1514,8998567,5944,13791,902,5218771,5786,14432,1997,16605876,8315,20417,556,5411896,9734,25044,214,77590,363,621,4955,218399,44,77,65,71775,1104,2224,59,43274,60219853,1392,2547,24884,9082,1892,12459789,692,67,178,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,4,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,95469,73776,443740,6,2,3,26,102,442,2202,479,69772,6296,3951,36746,10468,549,3233482,514,886,3064747,776,1544,69452191,1890,3764,68279986,6523,15061,4324522,7877,17442,705,1060,2594,5182361,1998,6573,13352,1868,5518,1801,2701,3265,2392,14798,16767470,1133,5898,2153,7443,2520,2682,32398,4423,19599,56420,12453,9580,7719,6156,46604,39206,16769,11116,783,568,0,0,.,.,7,2749,393,564,6289,3230733,514,887,1465,2844150,1941,3813,806,1297713,1610,3420,34475,65310328,1894,3769,9,83372,9264,22744,256,1584478,6189,16584,1428,8832987,6186,12958,63,436169,6923,14855,188,53573,285,484,3502,72858,21,30,62,123999,2000,4166,52,37890,79209102,2091,3996,27841,13024,4497,30332820,0,80,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,4,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST,124647,88604,21075,0,0,0,0,7,445,0,25,87470,9126,5790,42890,15615,374,4278971,469,826,2801385,484,857,55707444,1299,2644,85120893,5451,13069,2843284,7602,17680,0,3473,3119,5980534,1917,4200,16498,2242,9762,12115,487,4007,1269,20595,40429627,1963,6209,2162,6258,9123,3052,42515,5176,23281,70972,16718,11984,10482,7535,57298,44427,31089,16086,1074,384,181,97650,540,875,120,52370,436,817,8825,4128951,468,825,5218,6714274,1287,2624,1135,1270803,1120,2454,36537,47722367,1306,2652,1051,9085365,8644,26428,312,1877825,6019,16279,1085,13513770,12455,36000,178,1661933,9337,28696,412,129088,313,561,5726,130392,23,37,173,185379,1072,2291,154,47144,166353595,3529,9837,34944,18892,11213,104004609,557,88,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,4,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,117244,86190,170337,2,0,0,1,66,521,4,2910,76373,8075,5025,39861,15604,409,4165319,516,983,3383309,673,1254,86801099,2178,4652,114857692,7361,17367,5009723,12249,29026,226,3475,2825,11858946,4198,9133,11053,466,8079,11571,175,2333,826,18743,62837009,3353,6764,402,6999,6969,4373,37382,2203,25735,65320,18349,12873,11214,7986,64280,44481,31014,17545,846,500,5,1583,317,709,4,1375,344,619,8066,4162361,516,983,2807,6538103,2329,4830,884,1743275,1972,4416,36170,78519721,2171,4639,384,3556813,9263,23355,140,1065664,7612,17102,745,11320734,15196,46884,91,1572598,17281,51023,515,185866,361,662,5330,229248,43,79,147,221902,1510,3566,141,36937,70604199,1911,3851,25422,10080,4014,25378871,2884,80,59,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,4,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,91409,71259,117227,2,1,1,2,24,255,7,27,64332,4931,3098,31194,14918,737,2344887,476,878,1714474,553,1015,46851282,1502,3031,85619972,5739,12453,4682838,6354,12549,0,3569,5324,25883098,4862,10397,9918,548,3414,7635,577,5379,2052,15703,36788588,2343,5734,558,4397,8726,2022,33909,1545,18960,54414,11766,7655,7349,4826,42331,33026,25574,15604,1207,763,95,54379,572,958,100,54487,545,1067,4736,2236021,472,874,2359,3203927,1358,2731,1307,1689247,1292,2797,27528,41958108,1524,3063,1056,5876539,5565,12526,665,3920932,5896,13863,848,6203435,7315,18900,116,751604,6479,14767,3,537,179,208,3139,158151,50,57,34,33985,1000,2452,30,34168,38043347,1113,1946,18202,4164,361,3201514,1984,84,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,4,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,79516,48020,340224,7,1,5,51,126,231,9,14,51857,3529,2206,24537,12312,784,1683388,477,875,1222606,554,1020,32925289,1342,2607,76470139,6211,12762,6437331,8211,17453,137,2631,466,962976,2066,4088,8164,258,1663,980,619,5624,1049,1586,3945276,2488,4965,111,772,516,187,25312,2140,16241,43693,6906,5083,4271,3135,31348,25683,19433,13203,1211,842,185,118211,639,1159,71,27627,389,689,3273,1537550,470,857,2327,3148119,1353,2597,441,504503,1144,2338,21769,29272667,1345,2612,2195,12029015,5480,10674,817,3651047,4469,9221,192,2414776,12577,24067,73,594934,8150,17612,226,76471,338,565,2247,87931,39,82,52,190847,3670,6650,49,28173,33246380,1180,1947,15494,3414,553,4063956,501,59,404,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,4,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,110035,83421,51166,1,0,1,1,8,439,0,123,75789,8175,4978,39949,15104,282,4394619,538,1008,3058782,614,1168,87866180,2199,4524,108451039,7180,17094,2791366,9898,26124,274,2705,2966,12757423,4301,9653,10452,693,4790,6069,617,4352,0,12058,39697995,3292,7722,704,4364,6269,721,34766,3431,27140,65337,17075,11879,10554,7348,54856,42773,27332,16163,481,290,9,4758,529,1441,6,2048,341,573,8160,4387813,538,1008,2410,5284644,2193,4457,962,1776722,1847,3988,36577,80804814,2209,4538,777,5497185,7075,18883,193,1287939,6673,18448,811,8239984,10160,28163,49,384210,7841,20884,629,282197,449,826,4461,177971,40,69,87,163652,1881,4211,75,38240,118995797,3112,6958,29978,17837,9460,65589491,172,88,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,4,London,Y56,London,170975,125136,175845,1,0,1,2,35,701,0,2089,115627,13274,9368,56776,15754,977,5330862,402,692,5100610,544,931,94683350,1668,3489,61523912,3905,8689,6630708,6787,13624,1383,2405,2521,4804173,1906,3890,23695,869,9659,.,217,12950,.,16442,21682310,1319,2607,700,2789,9623,3330,58698,3189,30045,91932,30560,24729,20851,17469,86685,63870,29611,18008,1512,1072,73,37490,514,762,27,15749,583,956,13174,5277623,401,690,3907,6278000,1607,3389,1424,1929724,1355,3066,51445,86475626,1681,3506,1132,5541224,4895,11403,499,1976703,3961,9435,1269,8311651,6550,14131,130,789562,6074,17649,986,336595,341,577,7835,388986,50,88,103,262354,2547,5773,91,59097,84976511,1438,2598,41503,16619,1007,12200420,1191,87,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,4,South West,Y58,South West,110035,83421,51166,1,0,1,1,8,439,0,123,75789,8175,4978,39949,15104,282,4394619,538,1008,3058782,614,1168,87866180,2199,4524,108451039,7180,17094,2791366,9898,26124,274,2705,2966,12757423,4301,9653,10452,693,4790,6069,617,4352,0,12058,39697995,3292,7722,704,4364,6269,721,34766,3431,27140,65337,17075,11879,10554,7348,54856,42773,27332,16163,481,290,9,4758,529,1441,6,2048,341,573,8160,4387813,538,1008,2410,5284644,2193,4457,962,1776722,1847,3988,36577,80804814,2209,4538,777,5497185,7075,18883,193,1287939,6673,18448,811,8239984,10160,28163,49,384210,7841,20884,629,282197,449,826,4461,177971,40,69,87,163652,1881,4211,75,38240,118995797,3112,6958,29978,17837,9460,65589491,172,88,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,4,South East,Y59,South East,174416,121107,468443,4,1,3,22,66,491,16,42,118864,8585,5384,57021,28038,1562,4089521,476,876,2980152,554,1016,81655202,1432,2849,164750239,5876,12448,11373916,7282,15011,149,6312,5795,26865955,4636,9887,18313,806,5108,8661,1214,11185,3153,17289,40733864,2356,5663,669,5169,9242,2209,60736,3717,36098,100551,18912,12928,11763,8079,75186,60122,45975,29686,2472,1647,281,173235,616,1089,172,87165,507,934,8132,3829121,471,865,4789,6519557,1361,2687,1769,2260224,1278,2722,50463,72875421,1444,2865,3400,18456249,5428,11110,1523,7933007,5209,11447,1061,8780259,8275,19873,195,1417400,7269,16019,235,78220,333,552,5474,249803,46,68,87,229534,2638,4987,80,63867,72818845,1140,1937,34225,7695,957,7457706,2521,143,441,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2025,4,Midlands,Y60,Midlands,220116,162380,464815,3,1,1,12,50,887,2202,504,157242,15422,9741,79636,26083,923,7512453,487,850,5866132,602,1136,125159635,1572,3161,153400879,5881,13868,7167806,7766,17538,705,4533,5713,11162895,1954,5277,29850,4110,15280,13916,3188,7272,3661,35393,57197097,1616,6079,4315,13701,11643,5734,74913,9599,42880,127392,29171,21564,18201,13691,103902,83633,47858,27202,1857,952,181,97650,540,875,127,55119,434,803,15114,7359684,487,851,6683,9558424,1430,2885,1941,2568516,1323,2855,71012,113032695,1592,3194,1060,9168737,8650,26397,568,3462303,6096,16416,2513,22346757,8892,22906,241,2098102,8706,25078,600,182661,304,537,9228,203250,22,34,235,309378,1317,2786,206,85034,245562697,2888,7234,62785,31916,15710,134337429,557,168,46,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
